                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                 2.5798,                 4.6334,                 1.9827,                0.86224,                0.33333,                0.27667,                0.12956,                 2.4525,                 4.9078,                 2.2189,             0.00089102,             0.00089102,             0.00089102
                     23,                 2.5518,                 4.4885,                 1.9879,                0.89927,                0.33333,                0.46947,                0.17808,                 2.4223,                 5.6872,                 2.3319,             0.00088002,             0.00088002,             0.00088002
                     24,                 2.4345,                 4.1208,                 1.9807,                0.98702,                0.22222,                0.38717,                0.14973,                  3.003,                 4.0957,                 2.5664,             0.00086902,             0.00086902,             0.00086902
                     25,                 2.6105,                 4.7401,                  1.919,                0.91639,                0.33223,                0.46933,                0.22429,                  2.623,                 3.4554,                 2.5225,             0.00085803,             0.00085803,             0.00085803
                     26,                 2.6265,                 4.3515,                 2.0697,                0.66514,                    0.5,                0.49685,                0.33173,                 2.1717,                  2.315,                 2.3487,             0.00084703,             0.00084703,             0.00084703
                     27,                 2.6541,                 4.2452,                 1.9157,                0.85138,                    0.5,                0.49685,                0.26021,                 2.1037,                 2.0653,                 2.1359,             0.00083603,             0.00083603,             0.00083603
                     28,                 2.2894,                 3.9104,                 1.9028,                0.84831,                    0.5,                0.49683,                0.22383,                  2.261,                 2.2104,                 2.0992,             0.00082503,             0.00082503,             0.00082503
                     29,                 2.5124,                 3.9724,                 1.8612,                 0.8842,                0.66667,                0.66333,                0.27834,                 2.0701,                 1.6578,                 2.0853,             0.00081403,             0.00081403,             0.00081403
                     30,                 2.4095,                 3.8281,                 1.7935,                0.77992,                    0.5,                0.49684,                0.29852,                 2.0211,                 1.8366,                 2.0398,             0.00080303,             0.00080303,             0.00080303
                     31,                 2.4626,                 4.0033,                  1.833,                0.83472,                    0.5,                 0.5175,                0.20815,                 2.1698,                 2.0521,                 2.0733,             0.00079203,             0.00079203,             0.00079203
                     32,                 2.3976,                 3.9062,                 1.7653,                 0.7917,                0.66667,                0.60778,                0.21694,                  2.314,                  2.063,                 2.1357,             0.00078103,             0.00078103,             0.00078103
                     33,                 2.4155,                 3.8807,                 1.7908,                0.74718,                0.61661,                0.60778,                0.25341,                 2.2205,                 1.8966,                 2.0952,             0.00077003,             0.00077003,             0.00077003
                     34,                 2.4145,                 3.4412,                 1.7992,                0.69942,                0.52179,                0.47889,                0.17734,                 2.2665,                 2.0372,                 2.1272,             0.00075904,             0.00075904,             0.00075904
                     35,                 2.2357,                 3.0769,                 1.7771,                0.72777,                0.66667,                   0.58,                0.22012,                 2.2026,                 1.8912,                 2.0211,             0.00074804,             0.00074804,             0.00074804
                     36,                 2.3464,                 3.3015,                 1.8317,                0.79364,                    0.5,                0.60778,                0.19196,                 2.2353,                 1.9311,                 2.0794,             0.00073704,             0.00073704,             0.00073704
                     37,                 2.5011,                 3.7268,                  1.779,                0.84694,                0.66667,                0.66333,                0.20467,                 2.2651,                 2.0564,                 2.1088,             0.00072604,             0.00072604,             0.00072604
                     38,                 2.3405,                 3.3631,                 1.7479,                0.69765,                0.66667,                 0.4975,                0.20463,                 2.1081,                  2.144,                  2.051,             0.00071504,             0.00071504,             0.00071504
                     39,                 2.3889,                 3.3463,                 1.7204,                0.76031,                0.64912,                   0.58,                0.30251,                 2.0539,                 2.0271,                  2.001,             0.00070404,             0.00070404,             0.00070404
                     40,                 2.3284,                 2.9955,                 1.7246,                0.65638,                0.65061,                   0.58,                0.33805,                 2.1861,                 1.7443,                 2.0115,             0.00069304,             0.00069304,             0.00069304
                     41,                 2.3583,                 3.1045,                 1.6078,                0.63571,                0.66667,                0.55278,                0.27047,                 2.1485,                   1.89,                 2.0232,             0.00068204,             0.00068204,             0.00068204
                     42,                 2.3109,                 3.0892,                 1.7132,                0.79043,                0.66667,                0.55278,                   0.29,                 2.1219,                 1.7308,                 1.9761,             0.00067104,             0.00067104,             0.00067104
                     43,                 2.2647,                  2.901,                 1.5691,                0.81969,                0.66667,                0.60778,                0.27836,                 2.0255,                 1.7318,                 1.9372,             0.00066005,             0.00066005,             0.00066005
                     44,                 2.2339,                 2.8588,                 1.6106,                0.72461,                0.58794,                 0.4975,                0.23433,                 2.0315,                 1.7879,                  1.883,             0.00064905,             0.00064905,             0.00064905
                     45,                  2.276,                 2.9154,                  1.615,                0.65378,                0.64054,                0.46433,                0.24848,                 2.1029,                 1.9683,                 1.9002,             0.00063805,             0.00063805,             0.00063805
                     46,                 2.3736,                 2.8609,                 1.7646,                0.72298,                0.66667,                   0.58,                 0.2581,                 2.0627,                 1.9346,                 1.8954,             0.00062705,             0.00062705,             0.00062705
                     47,                  2.328,                 2.7751,                 1.6665,                0.71714,                0.66667,                0.55278,                0.20761,                 2.1902,                  1.939,                 1.9842,             0.00061605,             0.00061605,             0.00061605
                     48,                 2.0903,                 2.7877,                 1.6102,                0.77434,                0.66667,                0.55278,                0.21165,                 2.2329,                 1.7542,                  1.955,             0.00060505,             0.00060505,             0.00060505
                     49,                 2.2595,                 2.7645,                 1.5875,                0.81133,                0.66667,                0.55278,                0.22529,                 2.1679,                 1.7489,                 1.9346,             0.00059405,             0.00059405,             0.00059405
                     50,                 2.1096,                 2.5945,                 1.6512,                0.87898,                0.66667,                0.69348,                0.23024,                 2.0495,                 1.6966,                 1.9164,             0.00058305,             0.00058305,             0.00058305
                     51,                 2.1178,                 2.5891,                 1.6028,                0.69136,                    0.5,                0.51656,                0.20226,                 2.0798,                 1.6783,                 1.9264,             0.00057205,             0.00057205,             0.00057205
                     52,                 2.0739,                 2.5292,                 1.5191,                0.61149,                0.55556,                0.43814,                0.18065,                 2.2558,                 2.1523,                 1.9521,             0.00056105,             0.00056105,             0.00056105
                     53,                 2.1043,                 2.2762,                 1.5718,                0.30587,                0.58221,                0.38188,                0.15242,                 2.4155,                 2.3338,                 2.1197,             0.00055006,             0.00055006,             0.00055006
                     54,                 2.2752,                 2.7971,                 1.6181,                0.25559,                    0.5,                0.48631,                0.18604,                 2.1192,                 1.9267,                 1.9567,             0.00053906,             0.00053906,             0.00053906
                     55,                 2.2256,                 2.5694,                 1.5425,                0.69684,                0.59626,                0.59327,                0.21794,                 2.0884,                 1.9247,                 1.8589,             0.00052806,             0.00052806,             0.00052806
                     56,                 2.1777,                 2.4817,                 1.5497,                0.75264,                0.66667,                0.60778,                0.22452,                 2.1494,                 1.8986,                 1.9281,             0.00051706,             0.00051706,             0.00051706
                     57,                 2.1871,                 2.4901,                 1.5035,                0.79406,                0.66667,                0.55278,                0.19692,                 2.1313,                 1.8798,                 2.0148,             0.00050606,             0.00050606,             0.00050606
                     58,                 2.0311,                 2.3753,                 1.4321,                0.73549,                    0.5,                0.41563,                0.20398,                 2.1513,                 1.8118,                 1.9663,             0.00049506,             0.00049506,             0.00049506
                     59,                 2.0316,                 2.2557,                 1.5504,                0.75124,                    0.5,                0.49874,                0.21674,                 2.1464,                 1.6794,                 1.9626,             0.00048406,             0.00048406,             0.00048406
                     60,                 2.1063,                 2.3718,                 1.5716,                0.70836,                    0.5,                0.41606,                0.21285,                 2.0793,                 1.5841,                 1.8852,             0.00047306,             0.00047306,             0.00047306
                     61,                 2.1258,                 2.2838,                 1.5667,                0.66927,                    0.5,                0.41587,                0.21194,                 1.9942,                 1.6645,                 1.8969,             0.00046206,             0.00046206,             0.00046206
                     62,                 2.0837,                 2.3564,                 1.5912,                0.71653,                    0.5,                0.43533,                0.20316,                 1.9484,                 1.6416,                 1.8709,             0.00045107,             0.00045107,             0.00045107
                     63,                 2.0251,                 2.1275,                 1.5489,                0.66415,                    0.5,                0.43934,                0.19307,                   2.02,                 1.6748,                 1.8136,             0.00044007,             0.00044007,             0.00044007
                     64,                 2.2628,                 2.6187,                 1.5031,                0.65772,                    0.5,                0.44575,                0.17912,                 2.0723,                 1.8337,                 1.8183,             0.00042907,             0.00042907,             0.00042907
                     65,                  1.948,                 2.2119,                  1.409,                0.67495,                    0.5,                0.46721,                 0.1977,                 2.1196,                 1.7655,                 1.8452,             0.00041807,             0.00041807,             0.00041807
                     66,                  1.865,                 2.1802,                 1.4663,                0.63843,                0.45976,                  0.458,                0.21684,                 2.0235,                  1.624,                 1.8268,             0.00040707,             0.00040707,             0.00040707
                     67,                 1.9731,                 2.1092,                 1.4433,                0.74763,                0.57667,                0.67411,                0.24503,                 1.9693,                 1.5087,                 1.8081,             0.00039607,             0.00039607,             0.00039607
                     68,                 2.0207,                 2.0693,                 1.4444,                0.70617,                    0.5,                0.46809,                0.19986,                 2.0009,                 1.6409,                 1.8172,             0.00038507,             0.00038507,             0.00038507
                     69,                 1.9858,                 2.2976,                 1.4598,                0.29908,                0.47442,                 0.4342,                0.19281,                  2.002,                 1.6564,                 1.7638,             0.00037407,             0.00037407,             0.00037407
                     70,                 1.9896,                 2.2606,                 1.3671,                0.69695,                    0.5,                0.50558,                0.27773,                 1.8763,                 1.5547,                 1.7097,             0.00036307,             0.00036307,             0.00036307
                     71,                  2.023,                   2.12,                 1.4601,                0.70319,                    0.5,                0.53417,                0.32743,                 1.8208,                 1.5216,                 1.7582,             0.00035208,             0.00035208,             0.00035208
                     72,                 1.9623,                 2.0349,                 1.4682,                0.69843,                    0.5,                0.75646,                 0.4532,                 1.8894,                 1.6341,                 1.7855,             0.00034108,             0.00034108,             0.00034108
                     73,                 2.0533,                 2.1129,                 1.5249,                0.67182,                    0.5,                0.75646,                0.40475,                 1.8786,                 1.7312,                 1.7553,             0.00033008,             0.00033008,             0.00033008
                     74,                  2.136,                 2.2151,                 1.5657,                0.43267,                0.83333,                0.72778,                0.34086,                 1.9256,                 1.6053,                 1.7349,             0.00031908,             0.00031908,             0.00031908
                     75,                 2.0261,                 2.1066,                 1.3822,                0.69704,                0.66667,                0.72778,                0.28387,                 1.9441,                 1.5816,                 1.7704,             0.00030808,             0.00030808,             0.00030808
                     76,                 1.9754,                 2.2916,                 1.4834,                0.43214,                0.83333,                0.58773,                0.26969,                 1.9892,                 1.6313,                 1.7588,             0.00029708,             0.00029708,             0.00029708
                     77,                 1.9648,                  2.068,                 1.4507,                0.46305,                0.83333,                0.58654,                0.31386,                 1.9101,                 1.8084,                 1.6721,             0.00028608,             0.00028608,             0.00028608
                     78,                 1.9359,                  1.895,                 1.3877,                 0.8323,                0.66667,                0.82917,                0.35604,                 1.8181,                 1.6751,                 1.6736,             0.00027508,             0.00027508,             0.00027508
                     79,                  1.955,                 1.9001,                 1.3954,                0.43718,                0.66973,                0.77361,                0.35206,                 1.7995,                 1.7388,                  1.677,             0.00026408,             0.00026408,             0.00026408
                     80,                 1.8436,                 2.2111,                 1.4057,                0.51204,                0.79019,                0.77361,                0.35074,                 1.8822,                  1.675,                 1.7303,             0.00025309,             0.00025309,             0.00025309
                     81,                 1.9136,                 1.9665,                 1.3752,                0.49342,                0.71368,                0.71833,                  0.334,                 1.8933,                  1.664,                 1.7283,             0.00024209,             0.00024209,             0.00024209
                     82,                 1.8784,                 1.9123,                 1.4216,                0.53836,                0.88144,                0.66333,                0.30855,                 1.8761,                 1.6746,                 1.7249,             0.00023109,             0.00023109,             0.00023109
                     83,                 1.9691,                 2.0067,                 1.4026,                0.51982,                0.82136,                0.66333,                0.31388,                 1.9028,                 1.5439,                 1.7506,             0.00022009,             0.00022009,             0.00022009
                     84,                 1.9614,                 2.0297,                   1.43,                0.53422,                0.87323,                0.71861,                0.31929,                 1.8602,                 1.5189,                 1.7604,             0.00020909,             0.00020909,             0.00020909
                     85,                 1.8251,                 1.8298,                 1.4186,                0.53437,                0.99533,                0.71861,                0.34504,                 1.8557,                 1.4583,                 1.7241,             0.00019809,             0.00019809,             0.00019809
                     86,                 1.8838,                 1.9679,                 1.3614,                0.53479,                 0.9823,                0.71861,                 0.3648,                 1.8513,                 1.4404,                 1.7032,             0.00018709,             0.00018709,             0.00018709
                     87,                 1.9312,                 1.9532,                 1.4259,                0.57039,                0.99122,                0.71861,                0.33371,                 1.8622,                 1.5253,                 1.7135,             0.00017609,             0.00017609,             0.00017609
                     88,                 1.8442,                  2.028,                 1.3926,                0.56788,                      1,                0.71861,                0.32675,                 1.9049,                 1.5429,                 1.7173,             0.00016509,             0.00016509,             0.00016509
                     89,                  1.937,                  2.111,                 1.5025,                0.57349,                      1,                0.88444,                0.45944,                  1.867,                 1.5306,                 1.6922,              0.0001541,              0.0001541,              0.0001541
                     90,                 2.0448,                 2.0835,                 1.4707,                0.80047,                0.66667,                  0.995,                0.45644,                 1.8585,                 1.4641,                 1.6841,              0.0001431,              0.0001431,              0.0001431
                     91,                  2.025,                 2.4418,                 1.5701,                0.69965,                      1,                  0.995,                0.49181,                 1.8109,                 1.4068,                 1.6816,              0.0001321,              0.0001321,              0.0001321
                     92,                 1.8784,                 2.2012,                 1.4761,                0.52032,                0.83333,                 0.7519,                 0.4345,                 1.8097,                 1.3718,                 1.6947,              0.0001211,              0.0001211,              0.0001211
                     93,                 1.8986,                 2.0257,                 1.5222,                0.51857,                0.83333,                0.75115,                0.44673,                 1.7866,                 1.3769,                 1.6906,              0.0001101,              0.0001101,              0.0001101
                     94,                 2.0256,                 2.1126,                 1.5586,                0.51118,                0.83333,                0.75356,                0.42488,                 1.7816,                 1.3944,                 1.6853,             9.9101e-05,             9.9101e-05,             9.9101e-05
                     95,                 1.8355,                  1.996,                 1.4903,                0.54014,                0.83333,                0.75237,                0.42225,                 1.7829,                  1.431,                 1.6742,             8.8102e-05,             8.8102e-05,             8.8102e-05
                     96,                 1.8712,                 1.9917,                 1.5122,                0.46203,                0.76356,                0.72606,                0.41242,                 1.7374,                 1.4808,                 1.6219,             7.7103e-05,             7.7103e-05,             7.7103e-05
                     97,                 1.8604,                 1.9532,                 1.5166,                0.47824,                0.79403,                0.72606,                0.41307,                  1.829,                 1.5332,                 1.6654,             6.6105e-05,             6.6105e-05,             6.6105e-05
                     98,                 1.9746,                 2.0243,                 1.4802,                0.48495,                0.80472,                0.72683,                0.39347,                 1.8928,                 1.5247,                 1.6996,             5.5106e-05,             5.5106e-05,             5.5106e-05
                     99,                 1.9267,                  2.024,                 1.4619,                0.60511,                0.98685,                0.88444,                0.42312,                 1.8847,                 1.5229,                 1.6876,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    100,                 1.8692,                 1.9176,                 1.5197,                0.58851,                      1,                0.88444,                0.42362,                 1.8812,                 1.5093,                 1.6829,             3.3108e-05,             3.3108e-05,             3.3108e-05
