                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.2105,                 1.6859,                 1.4807,                0.62224,                  0.875,                0.75084,                0.37193,                 1.4427,                 1.2118,                 1.6387,              0.0005347,              0.0005347,              0.0005347
                     50,                 1.1264,                 1.6172,                 1.4204,                0.65748,                  0.875,                0.81875,                0.43707,                  1.185,                 1.1871,                 1.3318,              0.0005248,              0.0005248,              0.0005248
                     51,                 1.1838,                 1.5937,                 1.4538,                0.62128,                0.92837,                0.88083,                 0.4563,                 1.0239,                 1.0927,                 1.3194,              0.0005149,              0.0005149,              0.0005149
                     52,                 1.1453,                 1.5263,                 1.4249,                0.83692,                   0.75,                0.86021,                0.44178,                 1.0684,                 1.0643,                 1.4249,               0.000505,               0.000505,               0.000505
                     53,                  1.117,                 1.5795,                 1.4153,                0.85521,                0.74467,                0.86021,                0.46219,                 1.2522,                 1.0521,                 1.7379,              0.0004951,              0.0004951,              0.0004951
                     54,                 1.0602,                  1.551,                 1.4134,                0.84327,                   0.75,                0.80854,                0.45192,                 1.2661,                 1.1017,                 1.7885,              0.0004852,              0.0004852,              0.0004852
                     55,                 1.0673,                 1.5554,                 1.3841,                0.87594,                   0.75,                0.80013,                0.43634,                 1.3233,                 1.0718,                 1.6975,              0.0004753,              0.0004753,              0.0004753
                     56,                 1.1607,                 1.6629,                 1.4151,                0.78306,                   0.75,                0.80013,                0.40475,                 1.2747,                 1.1157,                 1.5406,              0.0004654,              0.0004654,              0.0004654
                     57,                 1.0712,                 1.5803,                 1.3959,                0.80153,                0.73707,                0.81875,                0.45199,                 1.1269,                 1.1511,                 1.3186,              0.0004555,              0.0004555,              0.0004555
                     58,                 1.1079,                 1.5388,                 1.3968,                0.47034,                0.96283,                0.86021,                0.41583,                 1.2279,                 1.1872,                  1.472,              0.0004456,              0.0004456,              0.0004456
                     59,                 1.1021,                 1.4928,                 1.3936,                0.57547,                  0.875,                0.75915,                0.38882,                 1.1617,                 1.1826,                 1.5109,              0.0004357,              0.0004357,              0.0004357
                     60,                 1.1221,                 1.4944,                 1.3668,                0.63368,                0.82913,                0.81875,                0.39089,                 1.2146,                 1.1862,                  1.631,              0.0004258,              0.0004258,              0.0004258
                     61,                   1.04,                 1.4471,                 1.3746,                0.56701,                  0.875,                0.88063,                0.49441,                 1.0792,                  1.067,                 1.4014,              0.0004159,              0.0004159,              0.0004159
                     62,                 1.0526,                 1.4914,                 1.3653,                0.82113,                   0.75,                0.90771,                0.50038,                 1.0136,                 1.0293,                 1.3333,               0.000406,               0.000406,               0.000406
                     63,                0.99396,                 1.4256,                 1.3254,                0.88145,                0.72171,                0.89946,                0.46403,                 1.1014,                  1.045,                 1.4276,              0.0003961,              0.0003961,              0.0003961
                     64,                 1.1135,                 1.4864,                 1.4118,                0.55996,                  0.875,                0.80499,                0.44057,                  1.102,                0.99188,                 1.4329,              0.0003862,              0.0003862,              0.0003862
                     65,                 1.0739,                  1.449,                 1.3599,                0.58502,                  0.875,                  0.806,                0.47407,                 1.0204,                 1.0625,                 1.3468,              0.0003763,              0.0003763,              0.0003763
                     66,                 1.0252,                 1.4237,                 1.3581,                0.57416,                  0.875,                0.89115,                0.47265,                0.96073,                 1.0281,                 1.3438,              0.0003664,              0.0003664,              0.0003664
                     67,                 1.0593,                 1.3564,                 1.3572,                0.54755,                0.88729,                0.89115,                 0.5056,                 1.1363,                0.99893,                 1.6477,              0.0003565,              0.0003565,              0.0003565
                     68,                 1.0275,                 1.4252,                 1.3756,                 0.7876,                   0.75,                0.82906,                0.44669,                 1.2702,                 1.0097,                 1.7883,              0.0003466,              0.0003466,              0.0003466
                     69,                 1.0156,                 1.2872,                 1.3667,                 0.8616,                0.73126,                0.89115,                0.48692,                 1.1844,                0.99545,                 1.6043,              0.0003367,              0.0003367,              0.0003367
                     70,                 1.0348,                 1.3633,                 1.3451,                0.57675,                  0.875,                0.89115,                0.56074,                 1.1165,                 1.0017,                 1.4624,              0.0003268,              0.0003268,              0.0003268
                     71,                 1.0032,                  1.359,                 1.3364,                0.60724,                  0.875,                0.88036,                0.48855,                 1.1087,                0.97585,                  1.539,              0.0003169,              0.0003169,              0.0003169
                     72,                0.96897,                 1.3607,                 1.3453,                0.66889,                  0.875,                0.89214,                0.53931,                 1.0699,                 1.0001,                 1.5028,               0.000307,               0.000307,               0.000307
                     73,                 1.1547,                 1.4698,                 1.3838,                0.68954,                  0.875,                 0.8199,                0.49572,                 1.0368,                 1.0057,                 1.3984,              0.0002971,              0.0002971,              0.0002971
                     74,                0.98567,                 1.3094,                 1.3364,                0.59794,                  0.875,                0.82297,                0.50264,                 1.0031,                0.94125,                 1.3748,              0.0002872,              0.0002872,              0.0002872
                     75,                 1.0901,                 1.4264,                 1.3782,                0.83627,                0.71891,                0.89214,                0.47933,                 1.0609,                0.97029,                 1.4766,              0.0002773,              0.0002773,              0.0002773
                     76,                 1.0494,                 1.3906,                 1.3626,                0.87281,                0.74801,                0.87083,                0.49577,                 1.1405,                 1.0068,                 1.5537,              0.0002674,              0.0002674,              0.0002674
                     77,                0.99501,                 1.3494,                 1.3124,                0.90707,                0.74735,                0.87083,                0.51718,                 1.2507,                 1.0431,                 1.6386,              0.0002575,              0.0002575,              0.0002575
                     78,                0.98564,                 1.3092,                 1.2892,                0.60094,                0.96383,                0.87083,                0.49536,                 1.3051,                 1.0642,                  1.624,              0.0002476,              0.0002476,              0.0002476
                     79,                 1.0074,                 1.3536,                  1.338,                0.60727,                 0.9632,                0.88083,                0.52684,                 1.2253,                 1.0056,                 1.5001,              0.0002377,              0.0002377,              0.0002377
                     80,                 1.0169,                 1.3081,                 1.3268,                0.87769,                   0.75,                0.89146,                0.54063,                 1.1484,                  0.983,                 1.3858,              0.0002278,              0.0002278,              0.0002278
                     81,                 1.0124,                 1.3576,                 1.3184,                 0.8718,                   0.75,                0.87083,                0.51377,                 1.1109,                0.96257,                 1.4001,              0.0002179,              0.0002179,              0.0002179
                     82,                0.97332,                 1.3519,                 1.3147,                0.51095,                      1,                 0.8499,                0.49775,                 1.0827,                0.96521,                 1.4288,               0.000208,               0.000208,               0.000208
                     83,                 0.9558,                  1.316,                 1.3032,                0.86925,                   0.75,                0.81875,                0.52191,                 1.0983,                0.95349,                 1.4345,              0.0001981,              0.0001981,              0.0001981
                     84,                0.95746,                  1.281,                 1.2908,                0.88319,                   0.75,                0.82938,                0.55176,                 1.1468,                0.96969,                 1.4717,              0.0001882,              0.0001882,              0.0001882
                     85,                0.97575,                 1.2838,                 1.3221,                0.90285,                0.74931,                 0.9003,                0.60123,                  1.118,                0.94888,                 1.4259,              0.0001783,              0.0001783,              0.0001783
                     86,                 1.0128,                 1.3761,                 1.3328,                 0.9091,                 0.7454,                0.93271,                0.61283,                 1.0582,                0.97177,                 1.4044,              0.0001684,              0.0001684,              0.0001684
                     87,                0.90795,                 1.1898,                  1.261,                0.88408,                   0.75,                0.91208,                0.57572,                 1.0428,                 1.0158,                  1.387,              0.0001585,              0.0001585,              0.0001585
                     88,                0.98629,                 1.3307,                 1.3002,                0.55055,                      1,                0.91208,                0.53261,                 1.0837,                 1.0016,                 1.4194,              0.0001486,              0.0001486,              0.0001486
                     89,                0.95731,                 1.2663,                 1.3042,                0.53349,                0.95608,                0.91208,                0.52755,                  1.114,                0.98153,                 1.4368,              0.0001387,              0.0001387,              0.0001387
                     90,                0.98223,                 1.2881,                 1.3044,                0.55025,                0.96189,                0.89115,                0.53266,                 1.1287,                0.97172,                  1.476,              0.0001288,              0.0001288,              0.0001288
                     91,                 1.2296,                 1.4901,                  1.369,                0.58098,                      1,                0.86729,                0.52738,                0.92427,                0.92754,                 1.1673,              0.0001189,              0.0001189,              0.0001189
                     92,                 1.0747,                 1.3805,                 1.2845,                0.55466,                      1,                0.87417,                0.51756,                0.79324,                0.89263,                0.99558,               0.000109,               0.000109,               0.000109
                     93,                 1.0394,                 1.2781,                 1.2339,                0.53814,                      1,                0.87417,                0.51697,                  0.772,                0.91359,                0.94004,               9.91e-05,               9.91e-05,               9.91e-05
                     94,                0.99161,                 1.2962,                 1.2259,                 0.5397,                      1,                0.89423,                0.53467,                0.76321,                0.90966,                0.91873,               8.92e-05,               8.92e-05,               8.92e-05
                     95,                0.99673,                 1.2707,                 1.2362,                0.54268,                      1,                0.88851,                0.52272,                0.77626,                0.92173,                 0.9375,               7.93e-05,               7.93e-05,               7.93e-05
                     96,                0.98007,                  1.298,                 1.1908,                0.54931,                      1,                0.92976,                0.51591,                 0.7774,                0.93543,                0.94018,               6.94e-05,               6.94e-05,               6.94e-05
                     97,                 1.0117,                 1.2591,                 1.2786,                0.52913,                      1,                0.92976,                0.50361,                0.78826,                0.94614,                0.97535,               5.95e-05,               5.95e-05,               5.95e-05
                     98,                0.95804,                 1.2655,                 1.2192,                0.52483,                      1,                0.91621,                0.49805,                0.80607,                0.94917,                 1.0098,               4.96e-05,               4.96e-05,               4.96e-05
                     99,                0.95421,                 1.2474,                 1.1991,                0.51649,                      1,                0.91621,                0.49223,                0.82691,                0.94795,                 1.0412,               3.97e-05,               3.97e-05,               3.97e-05
                    100,                 0.9606,                 1.1787,                 1.2143,                0.48055,                      1,                0.92917,                0.49221,                0.83777,                0.94827,                 1.0578,               2.98e-05,               2.98e-05,               2.98e-05
